poicode,day_type,total_count,total_estimated_visit
POI_IND_9999_0x3be7c91286673cd3:0xaaa079cb1979f4b8,weekend,30,1911.0
POI_IND_9999_0x3be7b6b7273eb4eb:0x4e2b924d036da3e9,weekend,9,368.0
POI_IND_9999_0x3be7c90023c2e927:0x586321b23fbe6bbc,weekday,50,1549.0
POI_IND_9999_0x3be7c10b3f4c9f6b:0x3aa2432f492aab82,weekday,224,6230.0
POI_IND_9999_0x3be7c3acd02d901f:0x8c0d34ed13413a52,weekday,211,4183.0
POI_IND_9999_0x3be7c3acd02d901f:0x8c0d34ed13413a52,weekend,57,1142.0
POI_IND_9999_0x3be7c148a16c2811:0x8ff24d114fdf8f4b,weekday,10,303.0
POI_IND_9999_0x3be7c1340b0e699b:0x1da58a9456e695b1,weekday,198,3416.0
POI_IND_9999_0x3be7b1aeb1bb5555:0xc3eb3bdd294ba9ff,weekday,130,6274.0
POI_IND_9999_0x3be7c921dba4d58d:0x25a1936841e957e9,weekday,44,2557.0
POI_IND_9999_0x3be7c9e1e7e318e7:0x5d6106340b097497,weekend,56,1879.0
POI_IND_9999_0x3be7c9e1e7e318e7:0x5d6106340b097497,weekday,187,7257.0
POI_IND_9999_0x3be7c905558d0777:0x6577c0c1d6b093c6,weekend,473,12426.0
POI_IND_9999_0x3be7a9f52161a407:0x70de832da7038a4d,weekday,162,2901.0
POI_IND_9999_0x3be7b161aaed1add:0x5bb29599b48c91e8,weekend,36,1633.0
POI_IND_9999_0x3be7b7f690dacba7:0x689cf5cd6fb617e7,weekend,49,1519.0
POI_IND_9999_0x3be7c61997586915:0x9e82034956a4211b,weekend,77,2491.0
POI_IND_9999_0x3be7b90d5d5154c7:0x381264f412d983d3,weekend,277,6085.0
POI_IND_9999_0x3be7b16e84845133:0x58ef6d3bf4d637ef,weekday,105,4037.0
POI_IND_9999_0x3be7b16e84845133:0x58ef6d3bf4d637ef,weekend,46,1462.0
POI_IND_9999_0x3be7c3bea9b45bf1:0x922fd486cc7b87ab,weekend,61,1627.0
POI_IND_9999_0x3be7b1d1fe1b6993:0xec473ae9a7b19ad5,weekday,387,13396.0
POI_IND_9999_0x3be7b91cfc244647:0xf1d612f844cf67aa,weekday,43,538.0
POI_IND_9999_0x3be7b79c856eecf7:0x173a71f7280a068,weekend,18,900.0
POI_IND_9999_0x3be71d7607011a5d:0x2d267ea05a791e87,weekend,30,757.0
POI_IND_9999_0x3be7b65253d57829:0x430e779ea2fd621a,weekday,593,15748.0
POI_IND_9999_0x3be7c991aead17e9:0xbb1a797789e118c4,weekday,715,26975.0
POI_IND_9999_0x3be7c92d682d1301:0x7da20104a5e8b5c6,weekend,94,2859.0
POI_IND_9999_0x3be7c92d682d1301:0x7da20104a5e8b5c6,weekday,191,6995.0
POI_IND_9999_0x3be7cf29280df03f:0x25acd91b86647569,weekday,221,8932.0
POI_IND_9999_0x3be7be203d32ebdd:0x9d942010c121b248,weekday,281,2465.0
POI_IND_9999_0x3be7be203d32ebdd:0x9d942010c121b248,weekend,123,1440.0
POI_IND_9999_0x3be7937813ce7481:0xd78a1fe4d2086572,weekend,11,329.0
POI_IND_9999_0x3be7937813ce7481:0xd78a1fe4d2086572,weekday,26,1449.0
POI_IND_9999_0x3be794108fde6dc9:0xac33e1ec97ce3bd8,weekday,209,7323.0
POI_IND_9999_0x3be7c959e4d8c99b:0x2c3f682f150d4467,weekday,206,6007.0
POI_IND_9999_0x3be795e60037b1e7:0xfdb0eb7c56e1b169,weekend,64,2229.0
POI_IND_9999_0x3be795e60037b1e7:0xfdb0eb7c56e1b169,weekday,137,4605.0
POI_IND_9999_0x3be7b92fe201d9b3:0x39d276bdabd4f505,weekday,58,1819.0
POI_IND_9999_0x3be7b9d7487f4e99:0xf29b2459399d11bc,weekend,129,5431.0
POI_IND_9999_0x3be7b9d7487f4e99:0xf29b2459399d11bc,weekday,214,9797.0
POI_IND_9999_0x3be7c3b3866d948d:0x4a90c1ef12194fd5,weekday,49,372.0
POI_IND_9999_0x3be7c3b3866d948d:0x4a90c1ef12194fd5,weekend,26,193.0
POI_IND_9999_0x3be7b1005abe4893:0x64397eba6eeb2427,weekday,87,2935.0
POI_IND_9999_0x3be7bf51f9b6aaab:0x68fb6e17a482654b,weekday,76,1774.0
POI_IND_9999_0x3be7bf51f9b6aaab:0x68fb6e17a482654b,weekend,45,833.0
POI_IND_9999_0x3be7950075d96f4d:0xd57c3121cadfbab7,weekday,49,540.0
POI_IND_9999_0x3be79425a5a528a9:0xc9f318ca7ddbbbc9,weekend,348,8274.0
POI_IND_9999_0x3be795eb13cf645d:0xc0b26bed36f23cd4,weekend,31,735.0
POI_IND_9999_0x3be7b9724bfe6a7d:0xb6574b352068ad59,weekend,82,3369.0
POI_IND_9999_0x3be7c1370ff493c3:0xdbf2628c7d8859bd,weekday,580,9498.0
POI_IND_9999_0x3be7b6ee3b701d81:0x67b9da423f3bfa22,weekday,105,6225.0
POI_IND_9999_0x3be7b6ee3b701d81:0x67b9da423f3bfa22,weekend,80,4440.0
POI_IND_9999_0x3be7c9a3cabbeb99:0xf21d0501ca46b08d,weekend,87,2584.0
POI_IND_9999_0x3be7c90025186e3f:0x256aeb8721eb16a5,weekend,610,16141.0
POI_IND_9999_0x3be7b76b6659714f:0xec45712e87158f88,weekend,12,587.0
POI_IND_9999_0x3be7c91ae66048bd:0x1346f89558be8838,weekday,361,12672.0
POI_IND_9999_0x3be7b76deaa73e0f:0x318d07bd5a233fbb,weekend,8,105.0
POI_IND_9999_0x3be7c9164ff01d63:0xc657d0a51981ef00,weekday,193,6552.0
POI_IND_9999_0x3be7c9164ff01d63:0xc657d0a51981ef00,weekend,22,1441.0
POI_IND_9999_0x3be7c912012a066d:0x6640e559ce56b298,weekday,152,6028.0
POI_IND_9999_0x3be7c912012a066d:0x6640e559ce56b298,weekend,46,1481.0
POI_IND_9999_0x3be7b7f2309ad685:0xc1de35de8a14751d,weekday,1231,51210.0
POI_IND_9999_0x3be7b7f2309ad685:0xc1de35de8a14751d,weekend,605,23769.0
POI_IND_9999_0x3be7a8cd5643696f:0x98997b33f721bc68,weekend,671,20454.0
POI_IND_9999_0x3be7cf83ecd00b27:0xaac4c5077d4ab420,weekend,30,938.0
POI_IND_9999_0x3be7ce8b78ac3db9:0x395ad82b0a483225,weekday,233,9191.0
POI_IND_9999_0x3be7cf42e399f7ad:0x6cb98d34e1c9b043,weekend,224,10624.0
POI_IND_9999_0x3be7ab7757c8fb7b:0xfe9654eb45ebed7e,weekend,47,1421.0
POI_IND_9999_0x3be7c8a5efc1b61d:0x8cb695b252331e68,weekend,32,1328.0
POI_IND_9999_0x3be7c9c8f4b87781:0x5d67c893a74b8a75,weekday,52,2528.0
POI_IND_9999_0x3be7b871f3e52b1b:0x95516603dc7f9561,weekend,44,2304.0
POI_IND_9999_0x3be7c9216303fe89:0xa42f9bba58a96ef9,weekday,414,16024.0
POI_IND_9999_0x3be7cfe5fc5859fd:0xa84c964bb6d675ee,weekend,17,772.0
POI_IND_9999_0x3be7b8f424282d27:0xc22d5d81df60f31d,weekday,318,8222.0
POI_IND_9999_0x3be7c96918fb097f:0xf2c3d10e6b003994,weekend,205,3715.0
POI_IND_9999_0x3be7b736976d5efb:0x193034a19381acc,weekday,145,5384.0
POI_IND_9999_0x3be7b12e3813ef27:0xef6b9b6dec22c4d9,weekday,41,2520.0
POI_IND_9999_0x3be7cf82111d807f:0x58cf5a11e8ece63b,weekend,95,3218.0
POI_IND_9999_0x3be7cef58ef276e5:0x433f0730fb08be10,weekday,139,5834.0
POI_IND_9999_0x3be7cf37d18dadad:0xab19932bac682b0c,weekday,272,8070.0
POI_IND_9999_0x3be7956bb4989849:0x761a55c54bd74d2f,weekend,2,116.0
POI_IND_9999_0x3be7c1e388650685:0x385305f0406d70ef,weekday,88,2819.0
POI_IND_9999_0x3be7c1e388650685:0x385305f0406d70ef,weekend,75,1824.0
POI_IND_9999_0x3be7c24c9910456d:0x6e332f0ba259b22f,weekday,146,3965.0
POI_IND_9999_0x3be7b9201352950d:0x2b8a035bebb4c6ac,weekend,50,2376.0
POI_IND_9999_0x3be7c0d02de2cb15:0xa4f92f5f17a2b06c,weekend,21,168.0
POI_IND_9999_0x3be7c8522c7aabef:0x7d8d9eeddbc10b92,weekend,26,891.0
POI_IND_9999_0x3be7c9963c792827:0xa87e2bfac88bf320,weekday,4,287.0
POI_IND_9999_0x3be7c8f13d2e5391:0xe3c171e8433ae536,weekday,198,10872.0
POI_IND_9999_0x3be7c9e1efc4d20f:0xa762e20757f25464,weekend,88,3592.0
POI_IND_9999_0x3be7bd000fabcf3b:0x24fdfe73fa153d7d,weekday,27,682.0
POI_IND_9999_0x3be7bd000fabcf3b:0x24fdfe73fa153d7d,weekend,14,417.0
POI_IND_9999_0x3be7bf2ad57d30b3:0xb565fc69e0339e16,weekday,78,3765.0
POI_IND_9999_0x3be7bf2ad57d30b3:0xb565fc69e0339e16,weekend,21,923.0
POI_IND_9999_0x3be7b99cc42d3ef5:0x3f2f4d2191ede4e4,weekday,97,3108.0
POI_IND_9999_0x3be7c1dbbc6d7971:0x5168a04a1fed5c53,weekend,38,639.0
POI_IND_9999_0x3be795b24cf9e83b:0x83340cf8a2d153c1,weekend,97,2903.0
POI_IND_9999_0x3be7cfcb6340ca4f:0xb5db994a03751132,weekend,221,6685.0
POI_IND_9999_0x3be7b134620d84c9:0xaf6d924867fb84d8,weekday,81,3915.0
POI_IND_9999_0x3be7c82371f3146f:0x835521cb676f5e9c,weekday,143,4565.0
POI_IND_9999_0x3be7c82371f3146f:0x835521cb676f5e9c,weekend,67,1204.0
POI_IND_9999_0x3be7b7059e502a55:0x6f3aad59779f0942,weekday,98,3931.0
POI_IND_9999_0x3be7c9bd507b3a2b:0x1307aaa0450b39c,weekday,192,8490.0
POI_IND_9999_0x3be7c9aa7fa948a3:0x9097d87f79187b8d,weekday,222,10144.0
POI_IND_9999_0x3be7c9aa7fa948a3:0x9097d87f79187b8d,weekend,82,5503.0
POI_IND_9999_0x3be7ed2d320867b1:0x9910cdb3d418679e,weekday,436,9828.0
POI_IND_9999_0x3be7943156056939:0x8b999845968eae9b,weekend,88,1118.0
POI_IND_9999_0x3be7b9aeba917ceb:0xc407e5baa9c52bd5,weekday,177,6375.0
POI_IND_9999_0x3be7b03128946a59:0x6f6ee68a19935aa2,weekday,80,4803.0
POI_IND_9999_0x3be7b03128946a59:0x6f6ee68a19935aa2,weekend,47,2698.0
POI_IND_9999_0x3be7c1b2f44b2675:0x8b1d21740067ac41,weekday,313,6315.0
POI_IND_9999_0x3be7c1b2f44b2675:0x8b1d21740067ac41,weekend,52,1279.0
POI_IND_9999_0x3be799f2f530a367:0xcbcbd84077862686,weekend,2,101.0
POI_IND_9999_0x3be7bb2dbda5cd07:0x6d38a97f21397291,weekend,52,3495.0
POI_IND_9999_0x3be7bd877fd56a55:0x7fac05fbee3593c8,weekend,37,1469.0
POI_IND_9999_0x3be7b04dce611a23:0x8f6fcb407e600cf8,weekend,78,3431.0
POI_IND_9999_0x3be79787879808bb:0xf88480d938cae107,weekend,446,4785.0
POI_IND_9999_0x3be7c0a8172c6a13:0xeb86d16cdf9e4772,weekday,66,1709.0
POI_IND_9999_0x3be7c0a8172c6a13:0xeb86d16cdf9e4772,weekend,26,635.0
POI_IND_9999_0x3be795b56adf11a5:0x9d5223f637d6830a,weekend,47,2168.0
POI_IND_9999_0x3be7b059e55b5fc1:0xd7316e41ab972f06,weekday,112,5630.0
POI_IND_9999_0x3be7b42cef000001:0x5ffb214ecee29b4b,weekday,18,990.0
POI_IND_9999_0x3be7d123e6bce655:0x48eb0a1559e3cc92,weekday,217,5992.0
POI_IND_9999_0x3be7c132ddfb69a1:0xe311eac3f33e4be3,weekend,46,1206.0
POI_IND_9999_0x3be7ed2d6d781de7:0x3539781e1b37957d,weekend,59,2064.0
POI_IND_9999_0x3be7943e73c0ef1f:0xc3f874ea17857ca4,weekend,62,2478.0
POI_IND_9999_0x3be79539e72d8793:0x2c6e1a12cdc70cf7,weekday,7,7.0
POI_IND_9999_0x3be79510581d33c9:0xaa4177983d9a2464,weekday,13,408.0
POI_IND_9999_0x3be799165537e9d3:0x27996acf3013e447,weekday,32,1330.0
POI_IND_9999_0x3be799165537e9d3:0x27996acf3013e447,weekend,6,444.0
POI_IND_9999_0x3be7c37b6e908c59:0x110ffb9c4c8b5a88,weekday,350,3611.0
POI_IND_9999_0x3be7d1e610529681:0x6f80771e51b18d48,weekday,71,3350.0
POI_IND_9999_0x3be7d1e610529681:0x6f80771e51b18d48,weekend,26,1021.0
POI_IND_9999_0x3be7b7d7fbebd8f7:0x35d556bf82321ed0,weekend,126,3737.0
POI_IND_9999_0x3be7c82ebd60de61:0xb26b5105e9a96a5f,weekday,373,12174.0
POI_IND_9999_0x3be7b92f8967c83d:0x26e8f39bb8c986a3,weekend,64,1889.0
POI_IND_9999_0x3be7956c4b891487:0x6d6c876c0fb96bbd,weekday,75,3118.0
POI_IND_9999_0x3be7b100a30e3ba7:0x5d40649876da17,weekday,149,8691.0
POI_IND_9999_0x3be7c3acf2802b21:0x669c7d1627c86d0f,weekday,203,4407.0
POI_IND_9999_0x3be795a85c6d290d:0x14e4685f46b9a238,weekend,9,262.0
POI_IND_9999_0x3be7b73d26414681:0xb719133f30dbe7fe,weekday,168,6661.0
POI_IND_9999_0x3be870765021002b:0x79b8b2db8d3fcae5,weekday,1,38.0
POI_IND_9999_0x3be7c8a465bc7ce9:0xe0d50fa4518b0dc1,weekend,116,5253.0
POI_IND_9999_0x3be7c9c4a59962a7:0xf62451726ebba467,weekend,45,2421.0
POI_IND_9999_0x3be7d1876fefaba9:0x8ff7a4f791a20da2,weekday,56,2163.0
POI_IND_9999_0x3be7d18724562e99:0xc62853e20cf144ef,weekend,20,1235.0
POI_IND_9999_0x3be7d18724562e99:0xc62853e20cf144ef,weekday,116,4091.0
POI_IND_9999_0x3be7bb4f83d07e2b:0x4ca79283c2370e7d,weekday,9,87.0
POI_IND_9999_0x3be7a9c853feacbd:0xae658b735760425c,weekend,155,3341.0
POI_IND_9999_0x3be7bf6eaf842ca7:0x4719f252d81ebac,weekday,112,2493.0
POI_IND_9999_0x3be7b9b496c2715f:0xbe1118f4cd0c63f8,weekend,588,12151.0
POI_IND_9999_0x3be7c9ea466213fd:0x6ffc4db052a9af9a,weekend,23,1298.0
POI_IND_9999_0x3be71f94d8ec9283:0xb901681a3bcb7af7,weekend,55,968.0
POI_IND_9999_0x3be7b918ea4f10a5:0x65076edcc42abca3,weekend,151,6708.0
POI_IND_9999_0x3be7b903cacf55c3:0x497e9e1e3b69534e,weekend,48,2031.0
POI_IND_9999_0x3be7b94359f308bd:0xd29f0507446acbaa,weekday,85,2420.0
POI_IND_9999_0x3be7b94359f308bd:0xd29f0507446acbaa,weekend,39,1284.0
POI_IND_9999_0x3be71d35ff3185e1:0x22a029cb04c74629,weekend,41,469.0
POI_IND_9999_0x3be7c93ddb73c38b:0x6fe7c71c56731475,weekend,35,1662.0
POI_IND_9999_0x3be7c90318119bad:0x64a62b32d109c2b0,weekday,71,4234.0
POI_IND_9999_0x3be7b626af81ff5b:0xd34445017ed23c96,weekend,61,2263.0
POI_IND_9999_0x3be7ce57e8959737:0x6be47fbf39a774b2,weekday,924,24211.0
POI_IND_9999_0x3be7ce57e8959737:0x6be47fbf39a774b2,weekend,424,11150.0
POI_IND_9999_0x3be7cf91b5934b89:0x5d58c103286cfb7a,weekday,313,5886.0
POI_IND_9999_0x3be7cf0044f655ef:0x20ec3f6e036c0d88,weekday,67,1165.0
POI_IND_9999_0x3be7cf0044f655ef:0x20ec3f6e036c0d88,weekend,18,357.0
POI_IND_9999_0x3be7c7af43060a11:0x2f1e69d56b103a19,weekend,167,8742.0
POI_IND_9999_0x3be7c7aec2fab211:0xd133d4090c659ccf,weekday,138,6005.0
POI_IND_9999_0x3be7c816df3e0b81:0x4db23375a0e8ba15,weekday,127,5001.0
POI_IND_9999_0x3be7c9aeeeb6b9e3:0xaf435d602e887f76,weekday,47,1611.0
POI_IND_9999_0x3be7cf2c31f74a4d:0x66c91183c1904c0,weekend,391,14897.0
POI_IND_9999_0x3be7ce0eff3693ef:0xff113413f9db37e8,weekend,664,16939.0
POI_IND_9999_0x3be7d1dc055a519f:0xadcee2ec026a6d37,weekday,66,2834.0
POI_IND_9999_0x3be7c99ba9ac8511:0xf720bd58e3380c58,weekday,995,17097.0
POI_IND_9999_0x3be7d1dcc331fcdf:0xdfaf93d11c4404e5,weekend,41,1603.0
POI_IND_9999_0x3be7d1dcc331fcdf:0xdfaf93d11c4404e5,weekday,92,4069.0
POI_IND_9999_0x3be7d1e80b64f02b:0xc8b364d48fa33c02,weekday,62,2424.0
POI_IND_9999_0x3be7c8042bd7d819:0x901136366ecbdf5d,weekday,85,4504.0
POI_IND_9999_0x3be7c843bd1c85c1:0x97829d341d8909f,weekday,495,19769.0
POI_IND_9999_0x3be7c9bf739a213d:0x4f1f0cd9ed5de9d5,weekday,143,6201.0
POI_IND_9999_0x3be7c7636326ff2b:0x6af593acab8e06c0,weekday,188,5805.0
POI_IND_9999_0x3be7955a87016103:0x65cbb76e0776800c,weekday,222,4206.0
POI_IND_9999_0x3be7c1a1fa171c85:0x756919215cb44d31,weekday,50,443.0
POI_IND_9999_0x3be7c1a1fa171c85:0x756919215cb44d31,weekend,24,144.0
POI_IND_9999_0x3be7ced23bb30573:0xd1fb1f926ce3bfdc,weekday,211,11410.0
POI_IND_9999_0x3be7c97018013b8f:0x9ba3a209221d5f63,weekday,138,5890.0
POI_IND_9999_0x3be7e844ac8ac1c5:0xa72ff5426c0045e4,weekend,28,499.0
POI_IND_9999_0x3be7ced41effdb7d:0xa097efcab826ead0,weekday,134,5791.0
POI_IND_9999_0x3be7cee53bdf59b9:0x492f39074ee78879,weekday,318,6755.0
POI_IND_9999_0x3be7bb00464b4ebb:0x38f3da0d42c70942,weekday,52,1495.0
POI_IND_9999_0x3be7aeb8f4d608fb:0x7b49cd278f39e7a7,weekday,119,3681.0
POI_IND_9999_0x3be7cf9793acdacf:0xe4b86ecafe4dbf14,weekday,217,7634.0
POI_IND_9999_0x3be7cf9793acdacf:0xe4b86ecafe4dbf14,weekend,138,4056.0
POI_IND_9999_0x3be7b94427568f93:0x616181c95223b75,weekend,53,2581.0
POI_IND_9999_0x3be7c1a5d9bf8023:0x280ce6d8303ba289,weekend,64,525.0
POI_IND_9999_0x3bdd66f2bdcc7983:0x3be1945667aa52e1,weekday,45,280.0
POI_IND_9999_0x3be7c195fe81deef:0xc2c204fa5b8bef76,weekday,145,1095.0
POI_IND_9999_0x3be7d19394b52bb5:0x8e0f543692672297,weekday,503,7577.0
POI_IND_9999_0x3be7cee591fb5dcd:0x9a3f30f2f1f517a0,weekday,158,7254.0
POI_IND_9999_0x3be7c23e49d44387:0xa163f72fe6403898,weekday,577,6139.0
POI_IND_9999_0x3be7d162fa12ecc3:0x5d9a8f897272b060,weekend,340,6032.0
POI_IND_9999_0x3be7d162fa12ecc3:0x5d9a8f897272b060,weekday,637,12268.0
POI_IND_9999_0x3be7ce3a6caf4b77:0x3b0ea4b58ab385e4,weekday,645,11764.0
POI_IND_9999_0x3be7b6e569555555:0x322c83069c7b1af6,weekend,17,839.0
POI_IND_9999_0x3be7b61ded59e91f:0x56e59a1ffb3e2964,weekday,39,1771.0
POI_IND_9999_0x3be7c93bc54a9707:0xebf2d0d3b5b16ec9,weekend,32,1581.0
POI_IND_9999_0x3be7c93bc54a9707:0xebf2d0d3b5b16ec9,weekday,62,2748.0
POI_IND_9999_0x3be7b1f4512ee119:0x38f65d6f27cd6143,weekend,72,4132.0
POI_IND_9999_0x3be7b6c4ffffffff:0x7653d93bcd4f2ea8,weekday,22,1139.0
POI_IND_9999_0x3be7c8abcef7c45b:0x5467acf3faf44aea,weekday,134,6535.0
POI_IND_9999_0x3be7c8abcef7c45b:0x5467acf3faf44aea,weekend,40,1667.0
POI_IND_9999_0x3be7b0dbb05b4e95:0x96f16d83feab2149,weekday,118,6808.0
POI_IND_9999_0x3be7b0dbb05b4e95:0x96f16d83feab2149,weekend,52,2628.0
POI_IND_9999_0x3be7b619ed8a8ba3:0x91c03b1da880b330,weekend,158,6579.0
POI_IND_9999_0x3be7c8172a2fbdf9:0x71ee3cdbc0e40cc0,weekend,43,2327.0
POI_IND_9999_0x3be7ce85eb5c0f4f:0xe9c15202cbd536ee,weekend,30,2161.0
POI_IND_9999_0x3be7b7a8ffdc7ea9:0xbcf719ba7fce6460,weekday,923,19851.0
POI_IND_9999_0x3be7b7a8ffdc7ea9:0xbcf719ba7fce6460,weekend,212,7497.0
POI_IND_9999_0x3be7c7e46b2e6d33:0x7b2420c03c3ebbdf,weekend,25,1218.0
POI_IND_9999_0x3be7c948b8aa65e9:0x12777984593b2232,weekend,54,2605.0
POI_IND_9999_0x3be7b7c3b66abed1:0x710f9e084680a8e4,weekend,194,7229.0
POI_IND_9999_0x3be7b79d8a5bf6af:0x781c61a235519337,weekend,204,3760.0
POI_IND_9999_0x3be7b0cccd155555:0x8fbd6ab6775f9c8a,weekday,945,41356.0
POI_IND_9999_0x3be7b0cccd155555:0x8fbd6ab6775f9c8a,weekend,457,19888.0
POI_IND_9999_0x3be7c95aa1ee566f:0x228a14f91e05ec3,weekday,51,1972.0
POI_IND_9999_0x3be7b8620cf6f221:0x4ec4790983b7aab6,weekend,23,155.0
POI_IND_9999_0x3be7c94f74923b51:0xdc4f4bf22899fd10,weekday,161,4925.0
POI_IND_9999_0x3be7b1db319ea85b:0x396590d3b94f8b53,weekend,70,1917.0
POI_IND_9999_0x3be7c9dd6139de5b:0xb261af3459a2d6dd,weekend,88,3538.0
POI_IND_9999_0x3be7b75832924a91:0x50bbeed1c05a09d2,weekday,222,7786.0
POI_IND_9999_0x3be7b649ddd2fde5:0xf96fc052243ded51,weekday,70,2457.0
POI_IND_9999_0x3be7b9ae65ef5d7f:0xcde33a8a1d493e10,weekday,227,11824.0
POI_IND_9999_0x3be7b9ae65ef5d7f:0xcde33a8a1d493e10,weekend,140,7783.0
POI_IND_9999_0x3be7b1020a1f88a9:0xa7e6e8f3a4ae0bf6,weekend,529,24704.0
POI_IND_9999_0x3be7b1387bb21851:0x8817b82fe6cb92a5,weekend,74,2970.0
POI_IND_9999_0x3be7c86ded542b17:0x2269e4e53c3784c1,weekday,95,3428.0
POI_IND_9999_0x3be7c86ded542b17:0x2269e4e53c3784c1,weekend,19,818.0
POI_IND_9999_0x3be7c24091ea822b:0xc3ea2de900c28a42,weekday,57,620.0
POI_IND_9999_0x3be797e0057ada15:0xefb31aab302661b3,weekday,333,6780.0
POI_IND_9999_0x3be7b35efa8d9c8d:0xc08e448dc0c2f415,weekend,17,625.0
POI_IND_9999_0x3be7c66c8ff52145:0x721249c8ba45cbd0,weekend,88,1975.0
POI_IND_9999_0x3be7c9eaf59ba979:0xbf760284ebfca9da,weekday,56,3094.0
POI_IND_9999_0x3be7c7947088942d:0x20c4de3233b8b051,weekday,25,904.0
POI_IND_9999_0x3be7c7947088942d:0x20c4de3233b8b051,weekend,1,6.0
POI_IND_9999_0x3be7bffcb5311631:0xfb1a7d156a0e6819,weekday,336,14146.0
POI_IND_9999_0x3be7bf524d576d1b:0xe014b44aa9affc55,weekend,35,469.0
POI_IND_9999_0x3be7bdabb25070cf:0xa9d8d42db4766307,weekday,63,867.0
POI_IND_9999_0x3be7b927229de115:0xc26ce0876ff4393a,weekday,403,13280.0
POI_IND_9999_0x3be7b93809465ba1:0xa8c11f33d2d61cc7,weekday,52,3611.0
POI_IND_9999_0x3be7c340e0c26833:0x55ca22282a0686e7,weekend,33,410.0
POI_IND_9999_0x3be7ce8bf751d3b3:0x3b14245b38abb245,weekday,556,18934.0
POI_IND_9999_0x3be7b0fdf80c61c9:0x6249d85bc45364d2,weekday,42,1860.0
POI_IND_9999_0x3be7c83fc0eb5271:0x52b711524a2da569,weekend,69,3026.0
POI_IND_9999_0x3be7b7b2c43a342f:0xf597c1394e2221f,weekday,102,5410.0
POI_IND_9999_0x3be7b12ad3f10fb9:0x1dc127e9ffc1a031,weekend,103,3786.0
POI_IND_9999_0x3be7c9d54c6fd509:0x690b552aec5c3b19,weekend,35,1714.0
POI_IND_9999_0x3be7b6b7273eb4eb:0x4e2b924d036da3e9,weekday,21,678.0
POI_IND_9999_0x3be7c8396a3d71d7:0x2b29761922af7952,weekend,17,375.0
POI_IND_9999_0x3be7b65aa4713feb:0xbe3af2ff6eba884c,weekend,13,614.0
POI_IND_9999_0x3be7b65aa4713feb:0xbe3af2ff6eba884c,weekday,96,5139.0
POI_IND_9999_0x3be795e4334ede9d:0xcf7f6e89eb75fadd,weekend,17,738.0
POI_IND_9999_0x3be7b7f690dacba7:0x689cf5cd6fb617e7,weekday,92,3815.0
POI_IND_9999_0x3be7c9e981443347:0xe928949df0975d3b,weekday,246,11695.0
POI_IND_9999_0x3be7c83c256f6a91:0x497dd43353bd8d01,weekday,362,7188.0
POI_IND_9999_0x3be7b704e01a639d:0xe591f500e2cfe206,weekday,116,4844.0
POI_IND_9999_0x3be7b704e01a639d:0xe591f500e2cfe206,weekend,32,1482.0
POI_IND_9999_0x3be7b9ab978f6b7b:0x229ef087585a8ba3,weekend,613,16600.0
POI_IND_9999_0x3be7bbcfbd040a75:0x5b44b435de2eefef,weekday,37,2102.0
POI_IND_9999_0x3be7bba3a1b1a34b:0x71c63b58e74d15eb,weekend,52,2711.0
POI_IND_9999_0x3be795005f9b4e3f:0xd9cf63ebbb7be45,weekday,81,2796.0
POI_IND_9999_0x3be795005f9b4e3f:0xd9cf63ebbb7be45,weekend,66,1774.0
POI_IND_9999_0x3be7b1d1fe1b6993:0xec473ae9a7b19ad5,weekend,268,9157.0
POI_IND_9999_0x3be7c814ce0ec2eb:0x94262d8f3863d342,weekend,120,4325.0
POI_IND_9999_0x3be7b7e7c74e9999:0x50004342a4fb8dd8,weekday,117,5106.0
POI_IND_9999_0x3be7b7e7c74e9999:0x50004342a4fb8dd8,weekend,71,1920.0
POI_IND_9999_0x3be7d1dca4a46a55:0x255c4abe876037b5,weekend,52,3398.0
POI_IND_9999_0x3be7b9b7a2d21bbf:0xa6a76b0c85210e98,weekday,1198,25886.0
POI_IND_9999_0x3be7b9641d9dd483:0x540f395dd77d535b,weekday,594,17878.0
POI_IND_9999_0x3be7b9641d9dd483:0x540f395dd77d535b,weekend,303,6651.0
POI_IND_9999_0x3be7b8e7938fc6d1:0x6ebb021452ce630f,weekday,315,13982.0
POI_IND_9999_0x3be7b8ad2c3c6d5b:0xfd29057501a58b5a,weekday,107,2437.0
POI_IND_9999_0x3be7c1f8d3ed2777:0xf54c555a188b0540,weekday,87,1546.0
POI_IND_9999_0x3be7c1f8d3ed2777:0xf54c555a188b0540,weekend,16,324.0
POI_IND_9999_0x3be7b72d1018c8f7:0x21bf5bf0322c8b56,weekday,112,6469.0
POI_IND_9999_0x3be7c916b4546877:0x38c6b20858456fa9,weekday,168,6518.0
POI_IND_9999_0x3be7c916b4546877:0x38c6b20858456fa9,weekend,75,2634.0
POI_IND_9999_0x3be7c9738d058d45:0xe276119f570eab86,weekday,188,10132.0
POI_IND_9999_0x3be7bb9ccb54f471:0x716eda80afb9788f,weekday,81,3820.0
POI_IND_9999_0x3be7bd0071e468ad:0xc8ac4366b11ea06b,weekday,106,1380.0
POI_IND_9999_0x3be7c83efbb5bccd:0x88644402fc0e76bc,weekend,50,2049.0
POI_IND_9999_0x3be7b6cf1f733763:0xc0b872373e92350,weekend,478,13477.0
POI_IND_9999_0x3be7b76672dd4449:0x91cdf0ebb68baaa2,weekday,171,4484.0
