poicode,estimated_visit
POI_IND_9999_0x3be7c1e388650685:0x385305f0406d70ef,95
POI_IND_9999_0x3be7c1e388650685:0x385305f0406d70ef,18
POI_IND_9999_0x3be7c1e388650685:0x385305f0406d70ef,34
POI_IND_9999_0x3be7c1e388650685:0x385305f0406d70ef,124
POI_IND_9999_0x3be7c1e388650685:0x385305f0406d70ef,257
POI_IND_9999_0x3be7c1e388650685:0x385305f0406d70ef,92
POI_IND_9999_0x3be7c1e388650685:0x385305f0406d70ef,157
POI_IND_9999_0x3be7c1e388650685:0x385305f0406d70ef,215
POI_IND_9999_0x3be7c1e388650685:0x385305f0406d70ef,186
POI_IND_9999_0x3be7c1e388650685:0x385305f0406d70ef,284
POI_IND_9999_0x3be7c1e388650685:0x385305f0406d70ef,163
POI_IND_9999_0x3be7c1f4c9307f59:0x27ce37dba5408d4c,325
POI_IND_9999_0x3be7c1f4c9307f59:0x27ce37dba5408d4c,117
POI_IND_9999_0x3be7c1f4c9307f59:0x27ce37dba5408d4c,321
POI_IND_9999_0x3be7c1f4c9307f59:0x27ce37dba5408d4c,381
POI_IND_9999_0x3be7c1f4c9307f59:0x27ce37dba5408d4c,299
POI_IND_9999_0x3be7c1f4c9307f59:0x27ce37dba5408d4c,208
POI_IND_9999_0x3be7c1f4c9307f59:0x27ce37dba5408d4c,81
POI_IND_9999_0x3be7c1f4c9307f59:0x27ce37dba5408d4c,195
POI_IND_9999_0x3be7c1f4c9307f59:0x27ce37dba5408d4c,196
POI_IND_9999_0x3be7c1f4c9307f59:0x27ce37dba5408d4c,305
POI_IND_9999_0x3be7c1f4c9307f59:0x27ce37dba5408d4c,40
POI_IND_9999_0x3be7c1f4c9307f59:0x27ce37dba5408d4c,102
POI_IND_9999_0x3be7c1f4c9307f59:0x27ce37dba5408d4c,74
POI_IND_9999_0x3be7c1f4c9307f59:0x27ce37dba5408d4c,54
POI_IND_9999_0x3be7c1f4c9307f59:0x27ce37dba5408d4c,101
POI_IND_9999_0x3be7c1f4c9307f59:0x27ce37dba5408d4c,316
POI_IND_9999_0x3be7c1f4c9307f59:0x27ce37dba5408d4c,240
POI_IND_9999_0x3be7c1f4c9307f59:0x27ce37dba5408d4c,197
POI_IND_9999_0x3be7c1f4c9307f59:0x27ce37dba5408d4c,66
POI_IND_9999_0x3be7c1f4c9307f59:0x27ce37dba5408d4c,371
POI_IND_9999_0x3be7c1f4c9307f59:0x27ce37dba5408d4c,190
POI_IND_9999_0x3be7c1f4c9307f59:0x27ce37dba5408d4c,127
POI_IND_9999_0x3be7c1f4c9307f59:0x27ce37dba5408d4c,98
POI_IND_9999_0x3be7c1f4c9307f59:0x27ce37dba5408d4c,346
POI_IND_9999_0x3be7c1f4c9307f59:0x27ce37dba5408d4c,281
POI_IND_9999_0x3be7c1f4c9307f59:0x27ce37dba5408d4c,231
POI_IND_9999_0x3be7c1f4c9307f59:0x27ce37dba5408d4c,179
POI_IND_9999_0x3be7c1f4c9307f59:0x27ce37dba5408d4c,387
POI_IND_9999_0x3be7c1f4c9307f59:0x27ce37dba5408d4c,305
POI_IND_9999_0x3be7c1f4c9307f59:0x27ce37dba5408d4c,423
POI_IND_9999_0x3be7c1f4c9307f59:0x27ce37dba5408d4c,155
POI_IND_9999_0x3be797a947c4d521:0xa1460c122cb5b178,106
POI_IND_9999_0x3be797a947c4d521:0xa1460c122cb5b178,221
POI_IND_9999_0x3be797a947c4d521:0xa1460c122cb5b178,86
POI_IND_9999_0x3be797a947c4d521:0xa1460c122cb5b178,93
POI_IND_9999_0x3be797a947c4d521:0xa1460c122cb5b178,146
POI_IND_9999_0x3be797a947c4d521:0xa1460c122cb5b178,284
POI_IND_9999_0x3be797a947c4d521:0xa1460c122cb5b178,223
POI_IND_9999_0x3be797a947c4d521:0xa1460c122cb5b178,479
POI_IND_9999_0x3be797a947c4d521:0xa1460c122cb5b178,218
POI_IND_9999_0x3be797a947c4d521:0xa1460c122cb5b178,401
POI_IND_9999_0x3be797a947c4d521:0xa1460c122cb5b178,52
POI_IND_9999_0x3be797a947c4d521:0xa1460c122cb5b178,238
POI_IND_9999_0x3be797a947c4d521:0xa1460c122cb5b178,139
POI_IND_9999_0x3be797a947c4d521:0xa1460c122cb5b178,245
POI_IND_9999_0x3be797a947c4d521:0xa1460c122cb5b178,149
POI_IND_9999_0x3be797a947c4d521:0xa1460c122cb5b178,301
POI_IND_9999_0x3be797a947c4d521:0xa1460c122cb5b178,39
POI_IND_9999_0x3be797a947c4d521:0xa1460c122cb5b178,310
POI_IND_9999_0x3be797a947c4d521:0xa1460c122cb5b178,242
POI_IND_9999_0x3be797a947c4d521:0xa1460c122cb5b178,167
POI_IND_9999_0x3be797a947c4d521:0xa1460c122cb5b178,57
POI_IND_9999_0x3be797a947c4d521:0xa1460c122cb5b178,259
POI_IND_9999_0x3be797a947c4d521:0xa1460c122cb5b178,320
POI_IND_9999_0x3be797a947c4d521:0xa1460c122cb5b178,441
POI_IND_9999_0x3be797a947c4d521:0xa1460c122cb5b178,417
POI_IND_9999_0x3be797a947c4d521:0xa1460c122cb5b178,667
POI_IND_9999_0x3be797a947c4d521:0xa1460c122cb5b178,329
POI_IND_9999_0x3be797a947c4d521:0xa1460c122cb5b178,278
POI_IND_9999_0x3be797a947c4d521:0xa1460c122cb5b178,282
POI_IND_9999_0x3be797a947c4d521:0xa1460c122cb5b178,199
POI_IND_9999_0x3be797a947c4d521:0xa1460c122cb5b178,562
POI_IND_9999_0x3be7b10053817533:0xa11ea6b87462db56,263
POI_IND_9999_0x3be7b10053817533:0xa11ea6b87462db56,177
POI_IND_9999_0x3be7b10053817533:0xa11ea6b87462db56,409
POI_IND_9999_0x3be7b10053817533:0xa11ea6b87462db56,262
POI_IND_9999_0x3be7b10053817533:0xa11ea6b87462db56,88
POI_IND_9999_0x3be7b10053817533:0xa11ea6b87462db56,265
POI_IND_9999_0x3be7b10053817533:0xa11ea6b87462db56,178
POI_IND_9999_0x3be7b10053817533:0xa11ea6b87462db56,221
POI_IND_9999_0x3be7b10053817533:0xa11ea6b87462db56,423
POI_IND_9999_0x3be7b10053817533:0xa11ea6b87462db56,89
POI_IND_9999_0x3be7b10053817533:0xa11ea6b87462db56,144
POI_IND_9999_0x3be7b10053817533:0xa11ea6b87462db56,120
POI_IND_9999_0x3be7b10053817533:0xa11ea6b87462db56,131
POI_IND_9999_0x3be7b10053817533:0xa11ea6b87462db56,232
POI_IND_9999_0x3be7b10053817533:0xa11ea6b87462db56,44
POI_IND_9999_0x3be7b10053817533:0xa11ea6b87462db56,187
POI_IND_9999_0x3be7b10053817533:0xa11ea6b87462db56,187
POI_IND_9999_0x3be7b10053817533:0xa11ea6b87462db56,131
POI_IND_9999_0x3be7b10053817533:0xa11ea6b87462db56,131
POI_IND_9999_0x3be7b10053817533:0xa11ea6b87462db56,389
POI_IND_9999_0x3be7b10053817533:0xa11ea6b87462db56,265
POI_IND_9999_0x3be7b10053817533:0xa11ea6b87462db56,332
POI_IND_9999_0x3be7b10053817533:0xa11ea6b87462db56,366
POI_IND_9999_0x3be7b10053817533:0xa11ea6b87462db56,295
POI_IND_9999_0x3be7b10053817533:0xa11ea6b87462db56,2
POI_IND_9999_0x3be7b10053817533:0xa11ea6b87462db56,278
POI_IND_9999_0x3be7b10053817533:0xa11ea6b87462db56,144
POI_IND_9999_0x3be7b10053817533:0xa11ea6b87462db56,97
POI_IND_9999_0x3be7b10053817533:0xa11ea6b87462db56,44
POI_IND_9999_0x3be7b10053817533:0xa11ea6b87462db56,189
POI_IND_9999_0x3be7bf94cd7c7e63:0xaadbf42c50056519,52
POI_IND_9999_0x3be7bf94cd7c7e63:0xaadbf42c50056519,29
POI_IND_9999_0x3be7bf94cd7c7e63:0xaadbf42c50056519,48
POI_IND_9999_0x3be7bf94cd7c7e63:0xaadbf42c50056519,22
POI_IND_9999_0x3be7bf94cd7c7e63:0xaadbf42c50056519,31
POI_IND_9999_0x3be7bf94cd7c7e63:0xaadbf42c50056519,60
POI_IND_9999_0x3be7bf94cd7c7e63:0xaadbf42c50056519,16
POI_IND_9999_0x3be7bf94cd7c7e63:0xaadbf42c50056519,17
POI_IND_9999_0x3be7bf94cd7c7e63:0xaadbf42c50056519,19
POI_IND_9999_0x3be7bf94cd7c7e63:0xaadbf42c50056519,99
POI_IND_9999_0x3be7bf94cd7c7e63:0xaadbf42c50056519,37
POI_IND_9999_0x3be7bf94cd7c7e63:0xaadbf42c50056519,26
POI_IND_9999_0x3be7bf94cd7c7e63:0xaadbf42c50056519,54
POI_IND_9999_0x3be7bf94cd7c7e63:0xaadbf42c50056519,40
POI_IND_9999_0x3be7bf94cd7c7e63:0xaadbf42c50056519,18
POI_IND_9999_0x3be7bf94cd7c7e63:0xaadbf42c50056519,64
POI_IND_9999_0x3be7bf94cd7c7e63:0xaadbf42c50056519,63
POI_IND_9999_0x3be7bf94cd7c7e63:0xaadbf42c50056519,92
POI_IND_9999_0x3be7bf94cd7c7e63:0xaadbf42c50056519,45
POI_IND_9999_0x3be7bf94cd7c7e63:0xaadbf42c50056519,86
POI_IND_9999_0x3be7bf94cd7c7e63:0xaadbf42c50056519,37
POI_IND_9999_0x3be7bf94cd7c7e63:0xaadbf42c50056519,65
POI_IND_9999_0x3be7bf94cd7c7e63:0xaadbf42c50056519,63
POI_IND_9999_0x3be7bf94cd7c7e63:0xaadbf42c50056519,18
POI_IND_9999_0x3be7bf94cd7c7e63:0xaadbf42c50056519,45
POI_IND_9999_0x3be7bf94cd7c7e63:0xaadbf42c50056519,54
POI_IND_9999_0x3be7bf94cd7c7e63:0xaadbf42c50056519,56
POI_IND_9999_0x3be7bf94cd7c7e63:0xaadbf42c50056519,1
POI_IND_9999_0x3be7bf94cd7c7e63:0xaadbf42c50056519,18
POI_IND_9999_0x3be7bf94cd7c7e63:0xaadbf42c50056519,30
POI_IND_9999_0x3be7c3e7a76e4509:0x8e3837fc2f88af6e,70
POI_IND_9999_0x3be7c3e7a76e4509:0x8e3837fc2f88af6e,66
POI_IND_9999_0x3be7c3e7a76e4509:0x8e3837fc2f88af6e,77
POI_IND_9999_0x3be7c3e7a76e4509:0x8e3837fc2f88af6e,136
POI_IND_9999_0x3be7c3e7a76e4509:0x8e3837fc2f88af6e,145
POI_IND_9999_0x3be7c3e7a76e4509:0x8e3837fc2f88af6e,103
POI_IND_9999_0x3be7c3e7a76e4509:0x8e3837fc2f88af6e,99
POI_IND_9999_0x3be7c3e7a76e4509:0x8e3837fc2f88af6e,199
POI_IND_9999_0x3be7c3e7a76e4509:0x8e3837fc2f88af6e,57
POI_IND_9999_0x3be7c3e7a76e4509:0x8e3837fc2f88af6e,134
POI_IND_9999_0x3be7c3e7a76e4509:0x8e3837fc2f88af6e,26
POI_IND_9999_0x3be7c3e7a76e4509:0x8e3837fc2f88af6e,224
POI_IND_9999_0x3be7c3e7a76e4509:0x8e3837fc2f88af6e,41
POI_IND_9999_0x3be7c3e7a76e4509:0x8e3837fc2f88af6e,127
POI_IND_9999_0x3be7c3e7a76e4509:0x8e3837fc2f88af6e,19
POI_IND_9999_0x3be7c3e7a76e4509:0x8e3837fc2f88af6e,67
POI_IND_9999_0x3be7c3e7a76e4509:0x8e3837fc2f88af6e,63
POI_IND_9999_0x3be7c3e7a76e4509:0x8e3837fc2f88af6e,23
POI_IND_9999_0x3be7c3e7a76e4509:0x8e3837fc2f88af6e,91
POI_IND_9999_0x3be7c3e7a76e4509:0x8e3837fc2f88af6e,28
POI_IND_9999_0x3be7c3e7a76e4509:0x8e3837fc2f88af6e,62
POI_IND_9999_0x3be7c3e7a76e4509:0x8e3837fc2f88af6e,131
POI_IND_9999_0x3be7c3e7a76e4509:0x8e3837fc2f88af6e,101
POI_IND_9999_0x3be7c3e7a76e4509:0x8e3837fc2f88af6e,33
POI_IND_9999_0x3be7c3e7a76e4509:0x8e3837fc2f88af6e,83
POI_IND_9999_0x3be7c3e7a76e4509:0x8e3837fc2f88af6e,214
POI_IND_9999_0x3be7c3e7a76e4509:0x8e3837fc2f88af6e,133
POI_IND_9999_0x3be7c3e7a76e4509:0x8e3837fc2f88af6e,82
POI_IND_9999_0x3be7c3e7a76e4509:0x8e3837fc2f88af6e,33
POI_IND_9999_0x3be7c3e7a76e4509:0x8e3837fc2f88af6e,17
POI_IND_9999_0x3be785e723f72aa3:0x38c15dc95381156a,102
POI_IND_9999_0x3be785e723f72aa3:0x38c15dc95381156a,102
POI_IND_9999_0x3be785e723f72aa3:0x38c15dc95381156a,101
POI_IND_9999_0x3be785e723f72aa3:0x38c15dc95381156a,101
POI_IND_9999_0x3be785e723f72aa3:0x38c15dc95381156a,1
POI_IND_9999_0x3be785e723f72aa3:0x38c15dc95381156a,63
POI_IND_9999_0x3be785e723f72aa3:0x38c15dc95381156a,99
POI_IND_9999_0x3be785e723f72aa3:0x38c15dc95381156a,1
POI_IND_9999_0x3be785e723f72aa3:0x38c15dc95381156a,437
POI_IND_9999_0x3be785e723f72aa3:0x38c15dc95381156a,156
POI_IND_9999_0x3be785e723f72aa3:0x38c15dc95381156a,13
POI_IND_9999_0x3be785e723f72aa3:0x38c15dc95381156a,452
POI_IND_9999_0x3be785e723f72aa3:0x38c15dc95381156a,5
POI_IND_9999_0x3be785e723f72aa3:0x38c15dc95381156a,68
POI_IND_9999_0x3be785e723f72aa3:0x38c15dc95381156a,102
POI_IND_9999_0x3be785e723f72aa3:0x38c15dc95381156a,101
POI_IND_9999_0x3be785e723f72aa3:0x38c15dc95381156a,198
POI_IND_9999_0x3be785e723f72aa3:0x38c15dc95381156a,202
POI_IND_9999_0x3be785e723f72aa3:0x38c15dc95381156a,535
POI_IND_9999_0x3be785e723f72aa3:0x38c15dc95381156a,1
POI_IND_9999_0x3be785e723f72aa3:0x38c15dc95381156a,60
POI_IND_9999_0x3be785e723f72aa3:0x38c15dc95381156a,102
POI_IND_9999_0x3be785e723f72aa3:0x38c15dc95381156a,187
POI_IND_9999_0x3be785e723f72aa3:0x38c15dc95381156a,110
POI_IND_9999_0x3be785e723f72aa3:0x38c15dc95381156a,101
POI_IND_9999_0x3be785e723f72aa3:0x38c15dc95381156a,101
POI_IND_9999_0x3be785e723f72aa3:0x38c15dc95381156a,103
POI_IND_9999_0x3be785e723f72aa3:0x38c15dc95381156a,111
POI_IND_9999_0x3be785e723f72aa3:0x38c15dc95381156a,2
POI_IND_9999_0x3be785e723f72aa3:0x38c15dc95381156a,3
POI_IND_9999_0x3be7bece4bd93a3b:0x3f18e72d4c2947e2,640
POI_IND_9999_0x3be7bece4bd93a3b:0x3f18e72d4c2947e2,766
POI_IND_9999_0x3be7bece4bd93a3b:0x3f18e72d4c2947e2,432
POI_IND_9999_0x3be7bece4bd93a3b:0x3f18e72d4c2947e2,586
POI_IND_9999_0x3be7bece4bd93a3b:0x3f18e72d4c2947e2,74
POI_IND_9999_0x3be7bece4bd93a3b:0x3f18e72d4c2947e2,819
POI_IND_9999_0x3be7bece4bd93a3b:0x3f18e72d4c2947e2,255
POI_IND_9999_0x3be7bece4bd93a3b:0x3f18e72d4c2947e2,537
POI_IND_9999_0x3be7bece4bd93a3b:0x3f18e72d4c2947e2,233
POI_IND_9999_0x3be7bece4bd93a3b:0x3f18e72d4c2947e2,326
POI_IND_9999_0x3be7bece4bd93a3b:0x3f18e72d4c2947e2,709
POI_IND_9999_0x3be7bece4bd93a3b:0x3f18e72d4c2947e2,315
POI_IND_9999_0x3be7bece4bd93a3b:0x3f18e72d4c2947e2,732
POI_IND_9999_0x3be7bece4bd93a3b:0x3f18e72d4c2947e2,382
POI_IND_9999_0x3be7bece4bd93a3b:0x3f18e72d4c2947e2,633
POI_IND_9999_0x3be7bece4bd93a3b:0x3f18e72d4c2947e2,103
POI_IND_9999_0x3be7bece4bd93a3b:0x3f18e72d4c2947e2,733
POI_IND_9999_0x3be7bece4bd93a3b:0x3f18e72d4c2947e2,616
POI_IND_9999_0x3be7bece4bd93a3b:0x3f18e72d4c2947e2,640
POI_IND_9999_0x3be7bece4bd93a3b:0x3f18e72d4c2947e2,697
POI_IND_9999_0x3be7bece4bd93a3b:0x3f18e72d4c2947e2,859
POI_IND_9999_0x3be7bece4bd93a3b:0x3f18e72d4c2947e2,275
POI_IND_9999_0x3be7bece4bd93a3b:0x3f18e72d4c2947e2,286
POI_IND_9999_0x3be7bece4bd93a3b:0x3f18e72d4c2947e2,860
POI_IND_9999_0x3be7bece4bd93a3b:0x3f18e72d4c2947e2,345
POI_IND_9999_0x3be7bece4bd93a3b:0x3f18e72d4c2947e2,768
POI_IND_9999_0x3be7bece4bd93a3b:0x3f18e72d4c2947e2,410
POI_IND_9999_0x3be7bece4bd93a3b:0x3f18e72d4c2947e2,204
POI_IND_9999_0x3be7bece4bd93a3b:0x3f18e72d4c2947e2,881
POI_IND_9999_0x3be7bece4bd93a3b:0x3f18e72d4c2947e2,695
POI_IND_9999_0x3be7bece4bd93a3b:0x3f18e72d4c2947e2,602
POI_IND_9999_0x3be7c24c9910456d:0x6e332f0ba259b22f,225
POI_IND_9999_0x3be7c24c9910456d:0x6e332f0ba259b22f,34
POI_IND_9999_0x3be7c24c9910456d:0x6e332f0ba259b22f,198
POI_IND_9999_0x3be7c24c9910456d:0x6e332f0ba259b22f,214
POI_IND_9999_0x3be7c24c9910456d:0x6e332f0ba259b22f,232
POI_IND_9999_0x3be7c24c9910456d:0x6e332f0ba259b22f,171
POI_IND_9999_0x3be7c24c9910456d:0x6e332f0ba259b22f,54
POI_IND_9999_0x3be7c24c9910456d:0x6e332f0ba259b22f,50
POI_IND_9999_0x3be7c24c9910456d:0x6e332f0ba259b22f,208
POI_IND_9999_0x3be7c24c9910456d:0x6e332f0ba259b22f,83
POI_IND_9999_0x3be7c24c9910456d:0x6e332f0ba259b22f,357
POI_IND_9999_0x3be7c24c9910456d:0x6e332f0ba259b22f,19
POI_IND_9999_0x3be7c24c9910456d:0x6e332f0ba259b22f,149
POI_IND_9999_0x3be7c24c9910456d:0x6e332f0ba259b22f,34
POI_IND_9999_0x3be7c24c9910456d:0x6e332f0ba259b22f,145
POI_IND_9999_0x3be7c24c9910456d:0x6e332f0ba259b22f,56
POI_IND_9999_0x3be7c24c9910456d:0x6e332f0ba259b22f,358
POI_IND_9999_0x3be7c24c9910456d:0x6e332f0ba259b22f,47
POI_IND_9999_0x3be7c24c9910456d:0x6e332f0ba259b22f,237
POI_IND_9999_0x3be7c24c9910456d:0x6e332f0ba259b22f,111
POI_IND_9999_0x3be7c24c9910456d:0x6e332f0ba259b22f,277
POI_IND_9999_0x3be7c24c9910456d:0x6e332f0ba259b22f,2
POI_IND_9999_0x3be7c24c9910456d:0x6e332f0ba259b22f,329
POI_IND_9999_0x3be7c24c9910456d:0x6e332f0ba259b22f,221
POI_IND_9999_0x3be7c24c9910456d:0x6e332f0ba259b22f,51
POI_IND_9999_0x3be7c24c9910456d:0x6e332f0ba259b22f,318
POI_IND_9999_0x3be7c24c9910456d:0x6e332f0ba259b22f,63
POI_IND_9999_0x3be7c24c9910456d:0x6e332f0ba259b22f,117
POI_IND_9999_0x3be7c24c9910456d:0x6e332f0ba259b22f,106
POI_IND_9999_0x3be7c24c9910456d:0x6e332f0ba259b22f,250
POI_IND_9999_0x3be7c24c9910456d:0x6e332f0ba259b22f,115
POI_IND_9999_0x3be797cce37bf3ad:0xc4b1d15e5b4bc955,438
POI_IND_9999_0x3be797cce37bf3ad:0xc4b1d15e5b4bc955,459
POI_IND_9999_0x3be797cce37bf3ad:0xc4b1d15e5b4bc955,798
POI_IND_9999_0x3be797cce37bf3ad:0xc4b1d15e5b4bc955,832
POI_IND_9999_0x3be797cce37bf3ad:0xc4b1d15e5b4bc955,331
POI_IND_9999_0x3be797cce37bf3ad:0xc4b1d15e5b4bc955,1072
POI_IND_9999_0x3be797cce37bf3ad:0xc4b1d15e5b4bc955,560
POI_IND_9999_0x3be797cce37bf3ad:0xc4b1d15e5b4bc955,414
POI_IND_9999_0x3be797cce37bf3ad:0xc4b1d15e5b4bc955,398
POI_IND_9999_0x3be797cce37bf3ad:0xc4b1d15e5b4bc955,205
POI_IND_9999_0x3be797cce37bf3ad:0xc4b1d15e5b4bc955,449
POI_IND_9999_0x3be797cce37bf3ad:0xc4b1d15e5b4bc955,448
POI_IND_9999_0x3be797cce37bf3ad:0xc4b1d15e5b4bc955,875
POI_IND_9999_0x3be797cce37bf3ad:0xc4b1d15e5b4bc955,501
POI_IND_9999_0x3be797cce37bf3ad:0xc4b1d15e5b4bc955,167
POI_IND_9999_0x3be797cce37bf3ad:0xc4b1d15e5b4bc955,476
POI_IND_9999_0x3be797cce37bf3ad:0xc4b1d15e5b4bc955,832
POI_IND_9999_0x3be797cce37bf3ad:0xc4b1d15e5b4bc955,444
POI_IND_9999_0x3be797cce37bf3ad:0xc4b1d15e5b4bc955,520
POI_IND_9999_0x3be797cce37bf3ad:0xc4b1d15e5b4bc955,716
POI_IND_9999_0x3be797cce37bf3ad:0xc4b1d15e5b4bc955,472
POI_IND_9999_0x3be797cce37bf3ad:0xc4b1d15e5b4bc955,428
POI_IND_9999_0x3be797cce37bf3ad:0xc4b1d15e5b4bc955,545
POI_IND_9999_0x3be797cce37bf3ad:0xc4b1d15e5b4bc955,620
POI_IND_9999_0x3be797cce37bf3ad:0xc4b1d15e5b4bc955,706
POI_IND_9999_0x3be797cce37bf3ad:0xc4b1d15e5b4bc955,912
POI_IND_9999_0x3be797cce37bf3ad:0xc4b1d15e5b4bc955,693
POI_IND_9999_0x3be797cce37bf3ad:0xc4b1d15e5b4bc955,344
POI_IND_9999_0x3be797cce37bf3ad:0xc4b1d15e5b4bc955,424
POI_IND_9999_0x3be797cce37bf3ad:0xc4b1d15e5b4bc955,282
POI_IND_9999_0x3be797cce37bf3ad:0xc4b1d15e5b4bc955,795
POI_IND_9999_0x3be7b18bd89c4697:0xa530205aa6d7b8fc,401
POI_IND_9999_0x3be7b18bd89c4697:0xa530205aa6d7b8fc,64
POI_IND_9999_0x3be7b18bd89c4697:0xa530205aa6d7b8fc,100
POI_IND_9999_0x3be7b18bd89c4697:0xa530205aa6d7b8fc,291
POI_IND_9999_0x3be7b18bd89c4697:0xa530205aa6d7b8fc,374
POI_IND_9999_0x3be7b18bd89c4697:0xa530205aa6d7b8fc,1
POI_IND_9999_0x3be7b18bd89c4697:0xa530205aa6d7b8fc,500
POI_IND_9999_0x3be7b18bd89c4697:0xa530205aa6d7b8fc,503
POI_IND_9999_0x3be7b18bd89c4697:0xa530205aa6d7b8fc,102
POI_IND_9999_0x3be7b18bd89c4697:0xa530205aa6d7b8fc,301
POI_IND_9999_0x3be7b18bd89c4697:0xa530205aa6d7b8fc,200
POI_IND_9999_0x3be7b18bd89c4697:0xa530205aa6d7b8fc,200
POI_IND_9999_0x3be7b18bd89c4697:0xa530205aa6d7b8fc,101
POI_IND_9999_0x3be7b18bd89c4697:0xa530205aa6d7b8fc,101
POI_IND_9999_0x3be7b18bd89c4697:0xa530205aa6d7b8fc,354
POI_IND_9999_0x3be7b18bd89c4697:0xa530205aa6d7b8fc,101
POI_IND_9999_0x3be7b18bd89c4697:0xa530205aa6d7b8fc,100
POI_IND_9999_0x3be7b18bd89c4697:0xa530205aa6d7b8fc,300
POI_IND_9999_0x3be7b18bd89c4697:0xa530205aa6d7b8fc,366
POI_IND_9999_0x3be7b18bd89c4697:0xa530205aa6d7b8fc,89
POI_IND_9999_0x3be7b18bd89c4697:0xa530205aa6d7b8fc,185
POI_IND_9999_0x3be7b18bd89c4697:0xa530205aa6d7b8fc,201
POI_IND_9999_0x3be7b18bd89c4697:0xa530205aa6d7b8fc,101
POI_IND_9999_0x3be7b18bd89c4697:0xa530205aa6d7b8fc,101
POI_IND_9999_0x3be7b18bd89c4697:0xa530205aa6d7b8fc,360
POI_IND_9999_0x3be7b18bd89c4697:0xa530205aa6d7b8fc,100
POI_IND_9999_0x3be7b18bd89c4697:0xa530205aa6d7b8fc,90
POI_IND_9999_0x3be7b18bd89c4697:0xa530205aa6d7b8fc,254
POI_IND_9999_0x3be7b18bd89c4697:0xa530205aa6d7b8fc,1
POI_IND_9999_0x3be7b18bd89c4697:0xa530205aa6d7b8fc,64
POI_IND_9999_0x3be7abf7ab079f7f:0xf6d94c87000e4f9a,208
POI_IND_9999_0x3be7abf7ab079f7f:0xf6d94c87000e4f9a,94
POI_IND_9999_0x3be7abf7ab079f7f:0xf6d94c87000e4f9a,423
POI_IND_9999_0x3be7abf7ab079f7f:0xf6d94c87000e4f9a,293
POI_IND_9999_0x3be7abf7ab079f7f:0xf6d94c87000e4f9a,34
POI_IND_9999_0x3be7abf7ab079f7f:0xf6d94c87000e4f9a,318
POI_IND_9999_0x3be7abf7ab079f7f:0xf6d94c87000e4f9a,193
POI_IND_9999_0x3be7abf7ab079f7f:0xf6d94c87000e4f9a,226
POI_IND_9999_0x3be7abf7ab079f7f:0xf6d94c87000e4f9a,469
POI_IND_9999_0x3be7abf7ab079f7f:0xf6d94c87000e4f9a,284
POI_IND_9999_0x3be7abf7ab079f7f:0xf6d94c87000e4f9a,135
POI_IND_9999_0x3be7abf7ab079f7f:0xf6d94c87000e4f9a,270
POI_IND_9999_0x3be7abf7ab079f7f:0xf6d94c87000e4f9a,248
POI_IND_9999_0x3be7abf7ab079f7f:0xf6d94c87000e4f9a,106
POI_IND_9999_0x3be7abf7ab079f7f:0xf6d94c87000e4f9a,229
POI_IND_9999_0x3be7abf7ab079f7f:0xf6d94c87000e4f9a,221
POI_IND_9999_0x3be7abf7ab079f7f:0xf6d94c87000e4f9a,477
POI_IND_9999_0x3be7abf7ab079f7f:0xf6d94c87000e4f9a,248
POI_IND_9999_0x3be7abf7ab079f7f:0xf6d94c87000e4f9a,227
POI_IND_9999_0x3be7abf7ab079f7f:0xf6d94c87000e4f9a,198
POI_IND_9999_0x3be7abf7ab079f7f:0xf6d94c87000e4f9a,234
POI_IND_9999_0x3be7abf7ab079f7f:0xf6d94c87000e4f9a,203
POI_IND_9999_0x3be7abf7ab079f7f:0xf6d94c87000e4f9a,160
POI_IND_9999_0x3be7abf7ab079f7f:0xf6d94c87000e4f9a,333
POI_IND_9999_0x3be7abf7ab079f7f:0xf6d94c87000e4f9a,356
POI_IND_9999_0x3be7abf7ab079f7f:0xf6d94c87000e4f9a,219
POI_IND_9999_0x3be7abf7ab079f7f:0xf6d94c87000e4f9a,59
POI_IND_9999_0x3be7abf7ab079f7f:0xf6d94c87000e4f9a,177
POI_IND_9999_0x3be7abf7ab079f7f:0xf6d94c87000e4f9a,338
POI_IND_9999_0x3be7abf7ab079f7f:0xf6d94c87000e4f9a,103
POI_IND_9999_0x3be7c9a2a9fa620b:0x6d4348a182244a0e,553
POI_IND_9999_0x3be7c9a2a9fa620b:0x6d4348a182244a0e,429
POI_IND_9999_0x3be7c9a2a9fa620b:0x6d4348a182244a0e,223
POI_IND_9999_0x3be7c9a2a9fa620b:0x6d4348a182244a0e,473
POI_IND_9999_0x3be7c9a2a9fa620b:0x6d4348a182244a0e,183
POI_IND_9999_0x3be7c9a2a9fa620b:0x6d4348a182244a0e,157
POI_IND_9999_0x3be7c9a2a9fa620b:0x6d4348a182244a0e,286
POI_IND_9999_0x3be7c9a2a9fa620b:0x6d4348a182244a0e,428
POI_IND_9999_0x3be7c9a2a9fa620b:0x6d4348a182244a0e,47
POI_IND_9999_0x3be7c9a2a9fa620b:0x6d4348a182244a0e,80
POI_IND_9999_0x3be7c9a2a9fa620b:0x6d4348a182244a0e,100
POI_IND_9999_0x3be7c9a2a9fa620b:0x6d4348a182244a0e,248
POI_IND_9999_0x3be7c9a2a9fa620b:0x6d4348a182244a0e,172
POI_IND_9999_0x3be7c9a2a9fa620b:0x6d4348a182244a0e,296
